,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
10,0.015625,0.030136986301369864,0.13043478260869565,0.02777777777777778,0.0244173140954495,0.03853211009174312,0.030136986301369868,0.11333333333333334,0.04464285714285714,0.036036036036036036,0.7474747474747475,0.045808124459809856,0.006920415224913494,0.18,0.03193033381712627,0.0,0.03571428571428571,0.67,0.004080219941736301,0.03983331552516294,0.001990875854836712,0.006355204397114394,0.012689707945415126,0.025,0.0019908778416805758,0.006430736530698003,0.25,0.030470914127423823,0.03633217993079585,0.03903345724907063,0.1,0.016831108531630876,0.010311176578898913,0.015618027666220436,0.1764705882352941,0.040343915343915335,0.3064175638589825,0.03426640926640927,0
11,0.014204545454545456,0.0273972602739726,0.014492753623188406,0.044444444444444446,0.018867924528301886,0.03302752293577982,0.027397260273972605,0.15333333333333332,0.03571428571428571,0.013513513513513514,0.35353535353535354,0.03370786516853933,0.010380622837370242,0.3,0.019351717464925013,0.0,0.049107142857142856,1.0,0.0018687461519340065,0.08364141468105567,0.004018253112935067,0.006183442116111302,0.012689707945415126,0.015,0.004018244727397318,0.00618281252209773,0.36,0.027700831024930747,0.03114186851211073,0.02695167286245353,0.14,0.015863803443606113,0.01077149696188547,0.009817045961624275,0.24705882352941178,0.02513227513227513,0.4059531348955035,0.02316602316602317,1
12,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.0,1.0,0.0025929127052722557,0.0,0.0,0.007256894049346879,0.0,0.0,0.0,0.00040978304527730116,0.022801581365530503,6.548744818157333e-05,0.00034352456200618345,0.0014666496620329042,0.045,6.548174600486471e-05,0.00036965297910470117,1.0,0.0,0.0,0.0027881040892193303,0.06,0.0030953762816792415,0.0006444485361811821,0.0013386880856760374,0.047058823529411764,0.00496031746031746,0.0,0.00723938223938224,0
13,0.0014204545454545455,0.013698630136986302,0.0,0.0,0.0,0.01834862385321101,0.013698630136986304,0.19999999999999998,0.02232142857142857,0.0,0.16161616161616163,0.01728608470181504,0.0,0.0,0.009675858732462506,0.0,0.0,0.0,0.0009455489772018388,0.02564376535954696,0.00019114340292483847,0.0010305736860185502,0.002805764570845556,0.04,0.00019113960778419477,0.0009591739011713064,0.17,0.013850415512465374,0.01730103806228374,0.013940520446096654,0.26,0.003482298316889147,0.0023936659915301047,0.002677376171352075,0.09411764705882353,0.007275132275132275,0.0,0.009652509652509652,0
14,0.005681818181818182,0.057534246575342465,0.014492753623188406,0.016666666666666666,0.0,0.07706422018348624,0.057534246575342465,0.03333333333333333,0.09375,0.0045045045045045045,0.08080808080808081,0.11754537597234227,0.0,0.0,0.231736816642477,0.0,0.02232142857142857,0.23,0.11129504311527232,0.023100758628058552,0.018273496823241198,0.1016832703538303,0.1293840071419462,0.045,0.01827349760511553,0.10174864295959658,0.05,0.05817174515235457,0.0726643598615917,0.10687732342007433,0.05,0.1971367769394467,0.09298471736328484,0.18920124944221328,0.10588235294117647,0.16071428571428573,0.006544226303567659,0.23262548262548263,0
15,0.0,0.008219178082191782,0.0,0.0,0.0,0.009174311926605505,0.008219178082191782,0.13333333333333333,0.008928571428571428,0.0,0.24242424242424243,0.00950734658599827,0.010380622837370242,1.0,0.009675858732462506,0.0,0.017857142857142856,1.0,0.002439055778584399,0.022032268404744097,0.00036410979352445783,0.0020611473720371005,0.005037622752199975,0.05,0.00036410315329521485,0.0021261344598969747,1.0,0.008310249307479225,0.00865051903114187,0.007434944237918214,0.15,0.006384213580963436,0.004234947523476339,0.0071396697902722,0.11764705882352941,0.008267195767195767,0.0,0.009652509652509652,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0006613756613756613,0.0,0.0,0
17,0.002840909090909091,0.008219178082191782,0.014492753623188406,0.03333333333333333,0.0,0.009174311926605505,0.008219178082191782,0.20666666666666667,0.008928571428571428,0.0,0.24242424242424243,0.00950734658599827,0.0,0.0,0.003386550556361877,0.0,0.013392857142857142,0.75,0.0011907414770206536,0.02314349823699113,0.0001961228983240733,0.0010305736860185502,0.0026144624410151768,0.045,0.00019612005422627935,0.001090178550519441,0.25,0.008310249307479225,0.00865051903114187,0.007434944237918214,0.22,0.0038692203520990518,0.0019333456085435462,0.00535475234270415,0.15294117647058825,0.005621693121693121,0.4871226514671733,0.006274131274131275,0
18,0.0,0.008219178082191782,0.0,0.005555555555555556,0.0,0.007339449541284404,0.008219178082191782,0.20666666666666667,0.004464285714285714,0.0,0.24242424242424243,0.007778738115816768,0.010380622837370242,1.0,0.005805515239477504,0.3333333333333333,0.017857142857142856,1.0,0.0017217661175122309,0.014253659579014852,0.00010741713848431488,0.0010305736860185502,0.002423160311184798,0.075,0.00010741333976124698,0.0009702818128730276,1.0,0.008310249307479225,0.006920415224913495,0.0055762081784386614,0.24,0.0030953762816792415,0.002025409685140858,0.00535475234270415,0.11764705882352941,0.005291005291005291,0.08116951657166983,0.006274131274131275,0
19,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.000864304235090752,0.0,0.0,0.0009675858732462506,0.1111111111111111,0.004464285714285714,1.0,0.0006095946128092084,0.00641094133988674,7.701720972656503e-06,0.00017176228100309173,0.0005739063894911364,0.165,7.701721302192662e-06,0.0001545946473950888,1.0,0.0,0.0,0.0009293680297397769,0.2,0.0003869220352099052,0.0006444485361811821,0.000892458723784025,0.07058823529411765,0.0013227513227513227,0.0,0.0009652509652509653,0
20,0.009943181818181818,0.021917808219178082,0.057971014492753624,0.0,0.00776914539400666,0.027522935779816515,0.021917808219178082,0.15333333333333332,0.03125,0.03153153153153153,0.8888888888888891,0.03025064822817632,0.006920415224913494,0.25,0.019351717464925013,0.0,0.03571428571428571,0.89,0.0030777754673389363,0.03994016454749439,0.0015088070733928968,0.0048093438680865686,0.010394082387450581,0.025,0.0015088014329719967,0.0048619444032987295,0.33,0.0221606648199446,0.025951557093425608,0.02509293680297398,0.16,0.013348810214741729,0.008654023200147302,0.0107095046854083,0.15294117647058825,0.018187830687830687,0.15716698332277815,0.019305019305019305,0
21,0.0,0.0,0.014492753623188406,0.0,0.0011098779134295228,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.000864304235090752,0.0,0.0,0.0009675858732462506,0.0,0.0,0.0,0.000419942955490788,0.005342451116572283,3.6863669396283045e-06,0.00017176228100309173,0.00038260425966075756,0.2,3.6797112888253823e-06,8.880603633695656e-05,1.0,0.0,0.0,0.0009293680297397769,0.2,0.0001934610176049526,0.0004603203829865586,0.0004462293618920125,0.058823529411764705,0.0013227513227513227,0.3518049398353388,0.0009652509652509653,1
22,0.022727272727272728,0.043835616438356165,0.0,0.0,0.005549389567147614,0.03853211009174312,0.043835616438356165,0.2533333333333333,0.026785714285714284,0.0,0.050505050505050504,0.039757994814174594,0.04498269896193772,0.81,0.02177068214804064,0.0,0.02232142857142857,0.29,0.00292131285005124,0.02998183566620365,0.0008068665189664849,0.0034352456200618347,0.007715852569825278,0.035,0.0008068665534901574,0.0034640652471862486,0.82,0.04155124653739612,0.039792387543252594,0.027881040892193308,0.25,0.007931901721803056,0.007365126127784938,0.008478357875948236,0.15294117647058825,0.022156084656084655,0.10555203715431707,0.02171814671814672,1
23,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0,1.0,0.0017286084701815037,0.0,0.0,0.003386550556361877,0.0,0.0,0.0,0.000677327347565787,0.00641094133988674,8.557467747396115e-06,0.00017176228100309173,0.0006376737661012627,0.165,8.557468113547402e-06,0.00017177183043898755,1.0,0.0,0.0,0.0018587360594795538,0.13,0.0011607661056297156,0.0003682563063892469,0.00178491744756805,0.047058823529411764,0.0023148148148148147,0.0,0.0033783783783783786,0
24,0.16761363636363638,0.3726027397260274,0.07246376811594203,0.11666666666666667,0.1365149833518313,0.3944954128440367,0.3726027397260274,0.12666666666666665,0.3526785714285714,0.07207207207207207,0.11111111111111112,0.4261019878997407,0.2491349480968858,0.53,0.34300919206579583,0.0,0.24107142857142855,0.39,0.010207323127816411,0.31567475157602304,0.31267888845541514,0.12744761250429407,0.21413085065680398,0.005,0.3126789313098367,0.12746259968992896,0.53,0.3767313019390582,0.3719723183391004,0.33178438661710036,0.14,0.22576900754497967,0.20171239182470999,0.035252119589468986,0.23529411764705882,0.3237433862433862,0.17817183871648723,0.35231660231660233,1
25,0.0014204545454545455,0.0027397260273972607,0.0,0.005555555555555556,0.0,0.003669724770642202,0.0027397260273972603,0.22,0.004464285714285714,0.0,0.494949494949495,0.004321521175453759,0.0,0.0,0.0024189646831156266,0.1111111111111111,0.008928571428571428,1.0,0.0007416734455845368,0.01282188267977348,3.7498823669089774e-05,0.00034352456200618345,0.001211580155592399,0.085,3.7498825273564716e-05,0.0003763520804918217,0.5,0.002770083102493075,0.0034602076124567475,0.0037174721189591076,0.22,0.0019346101760495259,0.0008285766893758055,0.002231146809460062,0.07058823529411765,0.0026455026455026454,0.1759552459362466,0.002895752895752896,0
26,0.02556818181818182,0.01917808219178082,0.0,0.02777777777777778,0.03662597114317425,0.022018348623853212,0.019178082191780823,0.13999999999999999,0.02232142857142857,0.0,0.12121212121212123,0.023336214347450302,0.01384083044982699,0.57,0.015965166908563134,0.0,0.02232142857142857,0.63,0.0018599408964156514,0.05731381557858745,0.0018783670230426962,0.004294057025077293,0.009310036985078434,0.02,0.0018783642509236547,0.0042168839227235185,0.63,0.019390581717451522,0.020761245674740483,0.01858736059479554,0.09,0.011027278003482298,0.008193702817160744,0.007585899152164212,0.18823529411764706,0.02976190476190476,0.5649145028499051,0.01833976833976834,0
27,0.017045454545454544,0.052054794520547946,0.057971014492753624,0.0,0.01220865704772475,0.060550458715596334,0.05205479452054794,0.20666666666666667,0.0625,0.05405405405405405,0.6464646464646466,0.061365600691443395,0.02768166089965398,0.42,0.031446540880503145,0.0,0.07589285714285714,0.85,0.004107990362986498,0.05081739502083556,0.003260640525833345,0.008244589488148402,0.016133146282361944,0.02,0.0032606349603687395,0.008257701719247074,0.45,0.05263157894736842,0.05709342560553633,0.0483271375464684,0.22,0.020700328883729927,0.013441355183207512,0.01606425702811245,0.18823529411764706,0.02943121693121693,0.1527337977622968,0.03137065637065637,1
28,0.004261363636363636,0.013698630136986302,0.043478260869565216,0.005555555555555556,0.006659267480577137,0.01834862385321101,0.013698630136986304,0.14666666666666667,0.02232142857142857,0.022522522522522525,1.0,0.018150388936905792,0.0,0.0,0.012578616352201257,0.0,0.026785714285714284,1.0,0.0024227999222428205,0.02611390105780532,0.0005081024999908934,0.002576434215046376,0.005739063894911364,0.04,0.0005081082267099905,0.0025034026568178046,0.17,0.013850415512465374,0.01730103806228374,0.01486988847583643,0.16,0.0077384407041981036,0.004603203829865586,0.008032128514056224,0.12941176470588234,0.012235449735449735,0.22387587080430654,0.013030888030888031,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.002902757619738752,0.5555555555555556,0.004464285714285714,1.0,0.003509232987738343,0.00320547066994337,1.108287156262768e-05,0.0005152868430092751,0.0013391149088126516,0.335,1.1090478675157433e-05,0.0004449462981137907,1.0,0.0,0.0,0.0,0.08,0.0019346101760495259,0.001012704842570429,0.004462293618920124,0.03529411764705882,0.0036375661375661374,0.0,0.002895752895752896,0
30,0.0,0.005479452054794521,0.0,0.005555555555555556,0.0,0.005504587155963303,0.0054794520547945215,0.16666666666666666,0.004464285714285714,0.0,0.32323232323232326,0.006050129645635264,0.006920415224913494,1.0,0.005321722302854378,0.2222222222222222,0.013392857142857142,1.0,0.0013959716633330872,0.013890372903087936,8.280491041305393e-05,0.0006870491240123669,0.0019767886749139144,0.075,8.280206146668466e-05,0.0007671329947405183,1.0,0.00554016620498615,0.005190311418685121,0.004646840148698885,0.2,0.0025149932288643837,0.001657153378751611,0.004462293618920124,0.11764705882352941,0.004629629629629629,0.08792484694954612,0.005791505791505792,0
31,0.019886363636363636,0.0273972602739726,0.10144927536231885,0.022222222222222223,0.016648168701442843,0.027522935779816515,0.027397260273972605,0.13333333333333333,0.02232142857142857,0.00900900900900901,0.26262626262626265,0.036300777873811585,0.020761245674740483,0.6,0.02467343976777939,0.0,0.0,0.0,0.006603264311418858,0.03891441393311251,0.003074196123531577,0.01013397457918241,0.017663563321004976,0.025,0.003074201960046996,0.010165456925379283,0.64,0.027700831024930747,0.029411764705882353,0.02973977695167286,0.13,0.021474172954149738,0.015282636715153746,0.0285586791610888,0.24705882352941178,0.028108465608465607,0.28646822883681655,0.026544401544401543,0
32,0.0014204545454545455,0.0027397260273972607,0.0,0.0,0.0022197558268590455,0.003669724770642202,0.0027397260273972603,0.13333333333333333,0.004464285714285714,0.0,0.494949494949495,0.004321521175453759,0.0,0.0,0.004837929366231253,0.0,0.0,0.0,0.0018240425469946645,0.010257506143818783,5.899708431004824e-05,0.0006870491240123669,0.0019767886749139144,0.105,5.8995185174795785e-05,0.0007401648173615973,0.5,0.002770083102493075,0.0034602076124567475,0.0037174721189591076,0.13,0.0023215322112594312,0.0017492174553489228,0.004462293618920124,0.09411764705882353,0.004629629629629629,0.1759552459362466,0.004826254826254826,0
33,0.0014204545454545455,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0019351717464925011,0.0,0.004464285714285714,1.0,0.0009753513804947334,0.005342451116572283,8.557467747396115e-06,0.00017176228100309173,0.0007652085193215151,0.2,8.557468113547402e-06,0.00020612619652678505,1.0,0.0,0.0,0.0,0.13,0.0009673050880247629,0.0006444485361811821,0.00178491744756805,0.047058823529411764,0.0023148148148148147,0.21110407430863415,0.0019305019305019305,0
34,0.005681818181818182,0.005479452054794521,0.057971014492753624,0.005555555555555556,0.006659267480577137,0.005504587155963303,0.0054794520547945215,0.15333333333333332,0.004464285714285714,0.0045045045045045045,0.6666666666666669,0.010371650821089023,0.006920415224913494,1.0,0.005805515239477504,0.0,0.008928571428571428,0.67,0.0013715878788207187,0.020408163265306124,0.000175406219737377,0.0010305736860185502,0.002805764570845556,0.05,0.00017541098139149463,0.0011065541316879577,1.0,0.00554016620498615,0.005190311418685121,0.009293680297397768,0.1,0.004062681369704005,0.0021174737617381694,0.0049085229808121375,0.11764705882352941,0.009259259259259259,0.38885370487650417,0.006274131274131275,0
35,0.002840909090909091,0.0027397260273972607,0.014492753623188406,0.005555555555555556,0.0,0.003669724770642202,0.0027397260273972603,0.1933333333333333,0.004464285714285714,0.0045045045045045045,1.0,0.003457216940363008,0.0,0.0,0.002902757619738752,0.0,0.008928571428571428,1.0,0.0007369321541515764,0.013462976813762153,4.1052074443758584e-05,0.00034352456200618345,0.0011478127789822728,0.08,4.105873200880043e-05,0.00039238411799946053,0.5,0.002770083102493075,0.0034602076124567475,0.0027881040892193303,0.18,0.001354227123234668,0.001012704842570429,0.002231146809460062,0.10588235294117647,0.0033068783068783067,0.1508338610935191,0.0033783783783783786,0
36,0.002840909090909091,0.010958904109589041,0.043478260869565216,0.0,0.0022197558268590455,0.003669724770642202,0.016438356164383564,0.15333333333333332,0.004464285714285714,0.0045045045045045045,0.2828282828282828,0.016421780466724288,0.0,0.0,0.014997581035316884,0.0,0.03125,1.0,0.002347616586663018,0.03124265412971471,0.0007048586509282741,0.0029199587770525597,0.005994133401351869,0.035,0.0007048615335766723,0.0029022568470971335,0.14,0.002770083102493075,0.0034602076124567475,0.012081784386617101,0.18,0.0075449796865931515,0.005063524212852145,0.0107095046854083,0.21176470588235294,0.012235449735449735,0.06396453451551615,0.014961389961389961,1
37,0.011363636363636364,0.010958904109589041,0.057971014492753624,0.005555555555555556,0.0,0.014678899082568808,0.010958904109589041,0.07333333333333333,0.017857142857142856,0.018018018018018018,1.0,0.016421780466724288,0.0,0.0,0.02080309627479439,0.0,0.02232142857142857,1.0,0.0026043236513904515,0.03562346404530399,0.0010163571327417406,0.003607007901064926,0.007907154699655658,0.03,0.0010163533729097979,0.003670592244650725,0.2,0.0110803324099723,0.01384083044982699,0.013940520446096654,0.09,0.011414200038692203,0.005984164978825262,0.010263275323516287,0.15294117647058825,0.017526455026455025,0.023960312434029976,0.021235521235521235,1
38,0.014204545454545456,0.049315068493150684,0.043478260869565216,0.016666666666666666,0.01997780244173141,0.044036697247706424,0.049315068493150684,0.36,0.026785714285714284,0.0,0.04040404040404041,0.04407951598962835,0.05536332179930796,0.89,0.015481373971940009,0.0,0.017857142857142856,0.21,0.0016939956962620335,0.08158991345229191,0.003467153140832507,0.005496392992098935,0.011223058283382223,0.015,0.003467160895821092,0.005468184450194729,0.89,0.04986149584487535,0.0726643598615917,0.03066914498141264,0.29,0.015476881408396207,0.008838151353341926,0.009817045961624275,0.24705882352941178,0.021164021164021163,0.41819717120540423,0.016891891891891893,0
39,0.0014204545454545455,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0,1.0,0.0017286084701815037,0.0,0.0,0.003386550556361877,0.5555555555555556,0.004464285714285714,1.0,0.002178962077119137,0.0074794315632011965,3.746839711709903e-05,0.0006870491240123669,0.001721719168473409,0.145,3.746459540111053e-05,0.0006446596796375202,1.0,0.0,0.0,0.0018587360594795538,0.07,0.0021280711936544783,0.0014730252255569876,0.0049085229808121375,0.08235294117647059,0.004298941798941799,0.0,0.0033783783783783786,0
40,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.0,0.000864304235090752,0.0,0.0,0.001451378809869376,0.0,0.004464285714285714,1.0,0.000944871649854273,0.005342451116572283,8.288382928227993e-06,0.00017176228100309173,0.000701441142711389,0.2,8.283629133913884e-06,0.0001996561242469165,1.0,0.0,0.0,0.0009293680297397769,0.14,0.0007738440704198104,0.0006444485361811821,0.00178491744756805,0.058823529411764705,0.001984126984126984,0.0,0.001447876447876448,0
41,0.002840909090909091,0.013698630136986302,0.014492753623188406,0.011111111111111112,0.0,0.012844036697247707,0.013698630136986304,0.21333333333333332,0.008928571428571428,0.0045045045045045045,0.32323232323232326,0.01296456352636128,0.01384083044982699,0.8,0.00822447992259313,0.0,0.02232142857142857,0.83,0.0014677683621750607,0.037610855860668875,0.0006383804381475022,0.0022329096530401926,0.004910087998979722,0.03,0.0006383871212706361,0.0021841933385853525,0.83,0.013850415512465374,0.012110726643598616,0.009293680297397768,0.24,0.006384213580963436,0.004050819370281716,0.006693440428380187,0.18823529411764706,0.007936507936507936,0.11114629512349587,0.00916988416988417,1
42,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.11333333333333334,0.0,0.0,1.0,0.0025929127052722557,0.0,0.0,0.002902757619738752,0.0,0.004464285714285714,1.0,0.0005764055727784848,0.00641094133988674,7.2852575422832265e-06,0.00017176228100309173,0.000701441142711389,0.165,7.2909628327423854e-06,0.0001462350849803914,1.0,0.0,0.0,0.0027881040892193303,0.13,0.0007738440704198104,0.0006444485361811821,0.000892458723784025,0.03529411764705882,0.0023148148148148147,0.0,0.002895752895752896,0
43,0.0014204545454545455,0.0027397260273972607,0.028985507246376812,0.005555555555555556,0.0,0.003669724770642202,0.0027397260273972603,0.12,0.004464285714285714,0.0045045045045045045,1.0,0.004321521175453759,0.0,0.0,0.004837929366231253,0.0,0.008928571428571428,1.0,0.0016614839835788757,0.01453146703707661,0.00010784501187168469,0.0010305736860185502,0.0025506950644050507,0.075,0.00010784121316692435,0.0009550513772407708,0.5,0.002770083102493075,0.0034602076124567475,0.0037174721189591076,0.12,0.003288837299284194,0.0021174737617381694,0.004462293618920124,0.09411764705882353,0.005291005291005291,0.09594680177327422,0.005308880308880309,0
