,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol,Class
39,0.39473684210526316,0.2205882352941176,0.5205479452054795,0.7277628032345013,0.19827586206896558,0.15492957746478872,0.4109263657957245,0.8118886380737393,0.1428571428571428,0.30232558139534876,0.16129032258064524,0
40,0.39473684210526316,0.2205882352941176,0.5205479452054795,0.7277628032345013,0.19827586206896558,0.15492957746478872,0.4109263657957245,0.8118886380737393,0.1428571428571428,0.30232558139534876,0.16129032258064524,0
41,0.26315789473684215,0.2941176470588235,0.2876712328767123,0.3557951482479784,0.125,0.07394366197183098,0.327790973871734,0.6463506395786283,0.6122448979591835,0.48837209302325574,0.2903225806451615,0
42,0.644736842105263,0.7499999999999999,0.5068493150684932,0.048517520215633436,0.2327586206896552,0.10211267605633803,0.38717339667458434,0.7291196388261909,0.3979591836734695,0.18604651162790697,0.08064516129032251,1
43,0.39473684210526316,0.16176470588235295,0.6164383561643836,0.16711590296495954,0.125,0.2711267605633803,0.39904988123515445,0.4582392776523676,0.3571428571428572,0.441860465116279,0.5161290322580645,0
44,0.26315789473684215,0.36764705882352944,0.3561643835616438,0.22641509433962265,0.10344827586206896,0.0880281690140845,0.27315914489311166,0.4206170052671183,0.36734693877551017,0.2325581395348837,0.3870967741935485,0
45,0.25,0.4117647058823528,0.3561643835616438,0.07547169811320756,0.09913793103448278,0.03873239436619719,0.19239904988123516,0.34537246049661974,0.5714285714285712,0.569767441860465,0.5645161290322582,0
46,0.22368421052631582,0.32352941176470584,0.6301369863013697,0.3854447439353099,0.07758620689655173,0.04929577464788733,0.27078384798099764,0.46576373212941746,0.693877551020408,0.2441860465116279,0.5645161290322582,0
47,0.23684210526315796,0.02941176470588236,0.3150684931506849,0.021563342318059307,0.125,0.0352112676056338,0.10926365795724466,0.4206170052671183,0.7857142857142856,0.45348837209302323,0.370967741935484,0
48,0.3157894736842105,0.14705882352941171,0.46575342465753417,0.0431266846361186,0.15948275862068967,0.15492957746478872,0.28978622327790976,0.4732881866064673,0.602040816326531,0.7325581395348837,0.35483870967741926,0
49,0.42105263157894746,0.17647058823529413,0.5753424657534245,0.3827493261455525,0.1422413793103448,0.07746478873239436,0.3182897862232779,0.6990218209179773,0.3571428571428572,0.3837209302325581,0.16129032258064524,0
50,0.1842105263157895,0.38235294117647056,0.1232876712328767,0.03234501347708896,0.08189655172413794,0.0528169014084507,0.1163895486935867,0.2626034612490571,0.5306122448979589,0.3372093023255814,0.5161290322580645,0
51,0.2763157894736842,0.05882352941176469,0.4794520547945205,0.07547169811320756,0.13793103448275862,0.14788732394366197,0.3016627078384798,0.32279909706545595,0.4387755102040818,0.6046511627906976,0.5483870967741937,0
52,0.4078947368421052,0.36764705882352944,0.5342465753424657,0.3315363881401617,0.1120689655172414,0.09507042253521127,0.28266033254156775,0.3679458239277693,0.19387755102040805,0.09302325581395349,0.6290322580645162,0
53,0.4078947368421052,0.36764705882352944,0.5342465753424657,0.3315363881401617,0.1120689655172414,0.09507042253521127,0.28266033254156775,0.3679458239277693,0.19387755102040805,0.09302325581395349,0.6290322580645162,0
54,0.3421052631578947,0.11764705882352941,0.5342465753424657,0.08625336927223719,0.10775862068965518,0.04577464788732394,0.19714964370546317,0.3905191873589189,0.6632653061224492,0.2325581395348837,0.5483870967741937,0
55,0.23684210526315796,0.2647058823529411,0.4246575342465753,0.1509433962264151,0.06896551724137932,0.08450704225352113,0.22327790973871733,0.30775018811135624,0.5714285714285712,0.569767441860465,0.6935483870967745,0
56,0.11842105263157887,0.36764705882352944,0.2876712328767123,0.048517520215633436,0.06465517241379311,0.04577464788732394,0.166270783847981,0.16478555304739473,0.6836734693877546,0.18604651162790697,0.7258064516129035,0
57,0.11842105263157887,0.36764705882352944,0.2876712328767123,0.048517520215633436,0.06465517241379311,0.04577464788732394,0.166270783847981,0.16478555304739473,0.6836734693877546,0.18604651162790697,0.7258064516129035,0
58,0.2894736842105263,0.33823529411764697,0.36986301369863017,0.0431266846361186,0.10775862068965518,0.02464788732394366,0.2375296912114014,0.36042136945071945,0.4897959183673466,0.3372093023255814,0.3870967741935485,0
59,0.4078947368421052,0.17647058823529413,0.5890410958904109,0.037735849056603765,0.1422413793103448,0.05633802816901408,0.1876484560570071,0.39804364183595453,0.3163265306122449,0.27906976744186046,0.3225806451612905,0
60,0.2894736842105263,0.33823529411764697,0.36986301369863017,0.0431266846361186,0.10775862068965518,0.02464788732394366,0.2375296912114014,0.36042136945071945,0.4897959183673466,0.3372093023255814,0.3870967741935485,0
61,0.4078947368421052,0.17647058823529413,0.5890410958904109,0.037735849056603765,0.1422413793103448,0.05633802816901408,0.1876484560570071,0.39804364183595453,0.3163265306122449,0.27906976744186046,0.3225806451612905,0
62,0.23684210526315796,0.4117647058823528,0.5205479452054795,0.13477088948787064,0.06465517241379311,0.0528169014084507,0.2517814726840855,0.2927012791572565,0.5510204081632653,0.19767441860465118,0.5322580645161292,0
63,0.11842105263157887,0.36764705882352944,0.2876712328767123,0.048517520215633436,0.06465517241379311,0.04577464788732394,0.166270783847981,0.16478555304739473,0.6836734693877546,0.18604651162790697,0.7258064516129035,0
64,0.10526315789473684,0.1323529411764706,0.7534246575342467,0.0431266846361186,0.06034482758620689,0.06690140845070422,0.22802850356294538,0.2626034612490571,0.6530612244897958,0.19767441860465118,0.4516129032258067,0
65,0.368421052631579,0.32352941176470584,0.5068493150684932,0.7654986522911051,0.08620689655172416,0.1936619718309859,0.38479809976247037,0.8419864559819388,0.34693877551020424,0.45348837209302323,0.20967741935483875,0
66,0.368421052631579,0.32352941176470584,0.5068493150684932,0.7654986522911051,0.08620689655172416,0.1936619718309859,0.38479809976247037,0.8419864559819388,0.34693877551020424,0.45348837209302323,0.20967741935483875,0
67,0.21052631578947367,0.2941176470588235,0.452054794520548,0.1778975741239892,0.08189655172413794,0.12323943661971831,0.19002375296912113,0.1873589164785585,0.5612244897959187,0.19767441860465118,0.774193548387097,0
68,0.368421052631579,0.20588235294117643,0.410958904109589,0.10781671159029652,0.07758620689655173,0.1267605633802817,0.2779097387173397,0.20240782543265823,0.3265306122448979,0.17441860465116277,0.7580645161290325,0
69,0.35526315789473695,0.2205882352941176,0.5068493150684932,0.4097035040431267,0.15086206896551724,0.14788732394366197,0.33966745843230406,0.6237772761474787,0.510204081632653,0.3488372093023256,0.403225806451613,0
70,0.42105263157894746,0.11029411764705879,0.452054794520548,0.08625336927223719,0.1422413793103448,0.24119718309859153,0.4631828978622328,0.4732881866064673,0.34693877551020424,0.45348837209302323,0.306451612903226,0
71,0.35526315789473695,0.17647058823529413,0.49315068493150677,0.29649595687331537,0.06465517241379311,0.06690140845070422,0.18527315914489312,0.3679458239277693,0.5510204081632653,0.31395348837209297,0.6774193548387097,0
72,0.42105263157894746,0.11029411764705879,0.452054794520548,0.08625336927223719,0.1422413793103448,0.24119718309859153,0.4631828978622328,0.4732881866064673,0.34693877551020424,0.45348837209302323,0.306451612903226,0
73,0.32894736842105265,0.20588235294117643,0.49315068493150677,0.048517520215633436,0.06896551724137932,0.06690140845070422,0.19714964370546317,0.3152746425884061,0.4591836734693877,0.4302325581395348,0.5806451612903225,0
74,0.381578947368421,0.3529411764705882,0.4246575342465753,0.5552560646900269,0.1120689655172414,0.03873239436619719,0.11163895486935865,0.4958615500376169,0.40816326530612246,0.20930232558139533,0.5645161290322582,1
75,0.2894736842105263,0.2941176470588235,0.3835616438356164,0.048517520215633436,0.1724137931034483,0.10211267605633803,0.25653206650831356,0.43566591422121803,0.6530612244897958,0.3953488372093023,0.403225806451613,0
76,0.22368421052631582,0.5588235294117646,0.17808219178082194,0.10781671159029652,0.12931034482758624,0.07746478873239436,0.33491686460807607,0.45071482317531775,0.6326530612244898,0.3372093023255814,0.4193548387096775,0
77,0.23684210526315796,0.27941176470588236,0.3561643835616438,0.048517520215633436,0.14655172413793105,0.09507042253521127,0.22327790973871733,0.39804364183595453,0.5816326530612246,0.3372093023255814,0.403225806451613,0
78,0.2894736842105263,0.2941176470588235,0.3835616438356164,0.048517520215633436,0.1724137931034483,0.10211267605633803,0.25653206650831356,0.43566591422121803,0.6530612244897958,0.3953488372093023,0.403225806451613,0
79,0.2763157894736842,0.2205882352941176,0.410958904109589,0.0431266846361186,0.04310344827586207,0.021126760563380285,0.1496437054631829,0.15726109857034487,0.46938775510204067,0.20930232558139533,0.7903225806451615,0
80,0.368421052631579,0.1323529411764706,0.410958904109589,0.22102425876010778,0.09482758620689656,0.10211267605633803,0.2684085510688836,0.5485327313769659,0.5306122448979589,0.30232558139534876,0.25806451612903225,0
81,0.42105263157894746,0.2941176470588235,0.4794520547945205,0.021563342318059307,0.06896551724137932,0.13028169014084506,0.2042755344418052,0.16478555304739473,0.1530612244897962,0.19767441860465118,0.709677419354839,0
82,0.381578947368421,0.2205882352941176,0.5205479452054795,0.048517520215633436,0.08620689655172416,0.02464788732394366,0.10926365795724466,0.20240782543265823,0.4183673469387754,0.20930232558139533,0.7580645161290325,0
83,0.23684210526315796,0.2352941176470588,0.3561643835616438,0.06469002695417789,0.15517241379310348,0.12323943661971831,0.3586698337292162,0.5033860045146668,0.8163265306122449,0.372093023255814,0.3225806451612905,0
84,0.23684210526315796,0.2352941176470588,0.3561643835616438,0.06469002695417789,0.15517241379310348,0.12323943661971831,0.3586698337292162,0.5033860045146668,0.8163265306122449,0.372093023255814,0.3225806451612905,0
85,0.4736842105263157,0.2941176470588235,0.4246575342465753,0.44743935309973043,0.10344827586206896,0.10211267605633803,0.22802850356294538,0.608728367193379,0.33673469387755084,0.19767441860465118,0.370967741935484,0
86,0.3026315789473685,0.14705882352941171,0.410958904109589,0.053908355795148244,0.13793103448275862,0.0880281690140845,0.25653206650831356,0.4281414597441682,0.6632653061224492,0.3255813953488372,0.35483870967741926,0
87,0.368421052631579,0.32352941176470584,0.6849315068493151,0.6954177897574123,0.1637931034482759,0.12323943661971831,0.35391923990498814,0.7893152746425898,0.23469387755102034,0.3488372093023256,0.25806451612903225,0
88,0.6578947368421051,0.24999999999999997,0.452054794520548,0.026954177897574122,0.06034482758620689,0.09154929577464789,0.17577197149643706,0.3378480060195699,0.09183673469387754,0.17441860465116277,0.5322580645161292,0
89,0.4736842105263157,0.2941176470588235,0.452054794520548,0.048517520215633436,0.06896551724137932,0.09507042253521127,0.2351543942992874,0.2249811888638078,0.16326530612244916,0.18604651162790697,0.6612903225806452,0
90,0.368421052631579,0.32352941176470584,0.6849315068493151,0.6954177897574123,0.1637931034482759,0.12323943661971831,0.35391923990498814,0.7893152746425898,0.23469387755102034,0.3488372093023256,0.25806451612903225,0
91,0.4736842105263157,0.2941176470588235,0.452054794520548,0.048517520215633436,0.06896551724137932,0.09507042253521127,0.2351543942992874,0.2249811888638078,0.16326530612244916,0.18604651162790697,0.6612903225806452,0
92,0.6578947368421051,0.24999999999999997,0.452054794520548,0.026954177897574122,0.06034482758620689,0.09154929577464789,0.17577197149643706,0.3378480060195699,0.09183673469387754,0.17441860465116277,0.5322580645161292,0
93,0.32894736842105265,0.19117647058823525,0.5616438356164384,0.45283018867924524,0.15948275862068967,0.09154929577464789,0.3111638954869359,0.6162528216704288,0.2857142857142856,0.6046511627906976,0.306451612903226,0
94,0.42105263157894746,0.32352941176470584,0.2876712328767123,0.037735849056603765,0.14655172413793105,0.03873239436619719,0.2755344418052257,0.4281414597441682,0.2448979591836733,0.6395348837209303,0.3870967741935485,0
95,0.3026315789473685,0.2941176470588235,0.3835616438356164,0.10781671159029652,0.1120689655172414,0.07394366197183098,0.20902612826603326,0.30775018811135624,0.4897959183673466,0.22093023255813948,0.5806451612903225,0
96,0.39473684210526316,0.17647058823529413,0.452054794520548,0.10781671159029652,0.08620689655172416,0.15492957746478872,0.3135391923990499,0.21745673438675794,0.3265306122448979,0.19767441860465118,0.7580645161290325,0
97,0.42105263157894746,0.17647058823529413,0.4383561643835616,0.06469002695417789,0.09913793103448278,0.11971830985915494,0.28266033254156775,0.2927012791572565,0.33673469387755084,0.25581395348837205,0.596774193548387,0
98,0.381578947368421,0.20588235294117643,0.4383561643835616,0.1132075471698113,0.09051724137931035,0.15140845070422534,0.3182897862232779,0.20993227990970809,0.3163265306122449,0.18604651162790697,0.7580645161290325,0
99,0.3026315789473685,0.2941176470588235,0.3835616438356164,0.10781671159029652,0.1120689655172414,0.07394366197183098,0.20902612826603326,0.30775018811135624,0.4897959183673466,0.22093023255813948,0.5806451612903225,0
100,0.23684210526315796,0.4411764705882353,0.3424657534246575,0.2857142857142857,0.09482758620689656,0.13028169014084506,0.27315914489311166,0.30775018811135624,0.5510204081632653,0.18604651162790697,0.6935483870967745,0
101,0.3157894736842105,0.24999999999999997,0.3972602739726027,0.048517520215633436,0.14655172413793105,0.09507042253521127,0.27315914489311166,0.4431903686982679,0.5918367346938775,0.3372093023255814,0.33870967741935476,0
102,0.25,0.3529411764705882,0.3287671232876712,0.053908355795148244,0.09482758620689656,0.11267605633802816,0.2779097387173397,0.3679458239277693,0.6428571428571432,0.3255813953488372,0.4516129032258067,0
103,0.35526315789473695,0.2941176470588235,0.3561643835616438,0.07547169811320756,0.10344827586206896,0.13028169014084506,0.24228028503562946,0.41309255079006846,0.5918367346938775,0.31395348837209297,0.4516129032258067,0
104,0.2763157894736842,0.27941176470588236,0.5068493150684932,0.010781671159029657,0.16810344827586204,0.007042253521126762,0.28741092636579574,0.41309255079006846,0.6224489795918369,0.3255813953488372,0.403225806451613,0
105,0.35526315789473695,0.16176470588235295,0.5342465753424657,0.037735849056603765,0.10344827586206896,0.03169014084507042,0.08551068883610452,0.28517682468020666,0.2448979591836733,0.5348837209302326,0.5645161290322582,0
106,0.4736842105263157,0.3529411764705882,0.4383561643835616,0.09164420485175201,0.10775862068965518,0.04577464788732394,0.19477434679334918,0.30775018811135624,0.37755102040816313,0.49999999999999994,0.596774193548387,0
107,0.26315789473684215,0.1323529411764706,0.36986301369863017,0.21563342318059298,0.10775862068965518,0.11971830985915494,0.27078384798099764,0.45071482317531775,0.5816326530612246,0.27906976744186046,0.4516129032258067,0
108,0.1842105263157895,0.22794117647058817,0.3835616438356164,0.026954177897574122,0.15086206896551724,0.09859154929577464,0.25653206650831356,0.2927012791572565,0.510204081632653,0.3255813953488372,0.4838709677419355,0
109,0.381578947368421,0.2647058823529411,0.452054794520548,0.738544474393531,0.23706896551724144,0.1056338028169014,0.40380047505938244,0.8645598194131026,0.23469387755102034,0.3604651162790698,0.17741935483870974,0
110,0.381578947368421,0.2647058823529411,0.452054794520548,0.738544474393531,0.23706896551724144,0.1056338028169014,0.40380047505938244,0.8645598194131026,0.23469387755102034,0.3604651162790698,0.17741935483870974,0
111,0.381578947368421,0.2647058823529411,0.452054794520548,0.738544474393531,0.23706896551724144,0.1056338028169014,0.40380047505938244,0.8645598194131026,0.23469387755102034,0.3604651162790698,0.17741935483870974,0
112,0.381578947368421,0.2647058823529411,0.452054794520548,0.738544474393531,0.23706896551724144,0.1056338028169014,0.40380047505938244,0.8645598194131026,0.23469387755102034,0.3604651162790698,0.17741935483870974,0
113,0.3026315789473685,0.19117647058823525,0.49315068493150677,0.09703504043126684,0.15517241379310348,0.22887323943661972,0.28266033254156775,0.34537246049661974,0.5,0.6162790697674418,0.5483870967741937,0
114,0.3421052631578947,0.24999999999999997,0.452054794520548,0.7169811320754716,0.08620689655172416,0.14788732394366197,0.27078384798099764,0.608728367193379,0.5408163265306123,0.3255813953488372,0.6774193548387097,0
115,0.21052631578947367,0.3529411764705882,0.5068493150684932,0.21832884097035038,0.09051724137931035,0.06338028169014084,0.17814726840855108,0.2927012791572565,0.5918367346938775,0.2325581395348837,0.6129032258064517,0
116,0.21052631578947367,0.3529411764705882,0.5068493150684932,0.21832884097035038,0.09051724137931035,0.06338028169014084,0.17814726840855108,0.2927012791572565,0.5918367346938775,0.2325581395348837,0.6129032258064517,0
117,0.19736842105263164,0.3529411764705882,0.5068493150684932,0.21832884097035038,0.09051724137931035,0.06338028169014084,0.17814726840855108,0.2927012791572565,0.5918367346938775,0.2325581395348837,0.6129032258064517,0
118,0.3421052631578947,0.20588235294117643,0.46575342465753417,0.25876010781671155,0.13362068965517243,0.05633802816901408,0.22565320665083136,0.5033860045146668,0.46938775510204067,0.3604651162790698,0.435483870967742,0
119,0.32894736842105265,0.1323529411764706,0.49315068493150677,0.07008086253369272,0.11637931034482758,0.10211267605633803,0.2517814726840855,0.382994732881869,0.4285714285714284,0.441860465116279,0.4516129032258067,0
120,0.22368421052631582,0.38235294117647056,0.2876712328767123,0.09164420485175201,0.07758620689655173,0.04929577464788733,0.2755344418052257,0.1723100075244446,0.5816326530612246,0.6511627906976745,0.9516129032258065,0
121,0.26315789473684215,0.19117647058823525,0.3561643835616438,0.053908355795148244,0.1120689655172414,0.1267605633802817,0.3111638954869359,0.46576373212941746,0.6632653061224492,0.569767441860465,0.403225806451613,0
122,0.26315789473684215,0.19117647058823525,0.3561643835616438,0.053908355795148244,0.1120689655172414,0.1267605633802817,0.3111638954869359,0.46576373212941746,0.6632653061224492,0.569767441860465,0.403225806451613,0
123,0.42105263157894746,0.3088235294117646,0.6712328767123288,0.05929919137466308,0.12931034482758624,0.1056338028169014,0.25653206650831356,0.4958615500376169,0.6224489795918369,0.3255813953488372,0.35483870967741926,0
124,0.4736842105263157,0.32352941176470584,0.5342465753424657,0.05929919137466308,0.06896551724137932,0.06338028169014084,0.24465558194774348,0.32279909706545595,0.30612244897959195,0.19767441860465118,0.467741935483871,0
125,0.2894736842105263,0.2352941176470588,0.410958904109589,0.1132075471698113,0.1120689655172414,0.1267605633802817,0.22565320665083136,0.33408577878104495,0.5408163265306123,0.5116279069767442,0.596774193548387,0
126,0.605263157894737,0.2941176470588235,0.6027397260273972,0.2857142857142857,0.04310344827586207,0.03169014084507042,0.07125890736342042,0.4732881866064673,0.17346938775510168,0.12790697674418605,0.5,0
127,0.381578947368421,0.19117647058823525,0.410958904109589,0.16711590296495954,0.03879310344827587,0.12323943661971831,0.2921615201900238,0.3792325056433441,0.33673469387755084,0.19767441860465118,0.4516129032258067,0
128,0.35526315789473695,0.4558823529411764,0.5342465753424657,0.21024258760107814,0.04310344827586207,0.0,0.0,0.33032355154252,0.4795918367346941,0.17441860465116277,0.741935483870968,1
129,0.381578947368421,0.2941176470588235,0.5890410958904109,0.05929919137466308,0.08620689655172416,0.09507042253521127,0.20902612826603326,0.27012791572610695,0.4183673469387754,0.30232558139534876,0.6774193548387097,0
130,0.381578947368421,0.08823529411764705,0.5342465753424657,0.026954177897574122,0.16810344827586204,0.176056338028169,0.2779097387173397,0.4582392776523676,0.46938775510204067,0.8604651162790695,0.2903225806451615,0
131,0.381578947368421,0.07352941176470587,0.5342465753424657,0.026954177897574122,0.15086206896551724,0.17253521126760563,0.27315914489311166,0.4582392776523676,0.46938775510204067,0.8720930232558137,0.2903225806451615,0
132,0.32894736842105265,0.04411764705882351,0.452054794520548,0.4366576819407008,0.13362068965517243,0.1267605633802817,0.22327790973871733,0.6839729119638776,0.5918367346938775,0.20930232558139533,0.20967741935483875,0
133,0.32894736842105265,0.04411764705882351,0.452054794520548,0.4366576819407008,0.13362068965517243,0.1267605633802817,0.22327790973871733,0.6839729119638776,0.5918367346938775,0.20930232558139533,0.20967741935483875,0
134,0.3421052631578947,0.05882352941176469,0.410958904109589,0.24258760107816713,0.1422413793103448,0.08450704225352113,0.23990498812351543,0.5334838224228662,0.5816326530612246,0.27906976744186046,0.2903225806451615,0
135,0.3157894736842105,0.11764705882352941,0.7671232876712328,0.021563342318059307,0.5086206896551725,0.18661971830985916,0.28741092636579574,0.4206170052671183,0.2857142857142856,0.19767441860465118,0.20967741935483875,0
